Date,SP500,APPL,AMZN,AMD,IBM,MSFT
2011-05-23,1317.369995,31.990747,196.220001,8.49,132.714737,19.953989
2011-05-24,1316.280029,31.779333,193.270004,8.39,132.501801,19.937479
2011-05-25,1320.469971,32.21843,192.259995,8.43,132.312515,19.970503
2011-05-26,1325.689941,32.048145,195.0,8.48,131.86293,20.366766000000002
2011-05-27,1331.099976,32.278706,194.130005,8.49,132.115326,20.441078
2011-05-31,1345.199951,33.275539,196.690002,8.68,133.24321,20.647465
2011-06-01,1314.550049,33.053596,192.399994,8.37,131.373917,20.168638
2011-06-02,1312.939941,33.110043,193.649994,8.24,131.003189,19.99527
2011-06-03,1300.160034,32.855564,188.320007,7.97,130.182877,19.739344
2011-06-06,1286.170044,32.33897,185.690002,7.8,129.946259,19.821894
2011-06-07,1284.939941,31.764972999999998,187.550003,7.71,129.110229,19.86318
2011-06-08,1279.560059,31.784109,188.050003,7.62,129.62291000000002,19.764107
2011-06-09,1289.0,31.712362,189.679993,7.64,130.017258,19.780621
2011-06-10,1270.97998,31.177588,186.529999,7.59,128.70791599999998,19.574223999999997
2011-06-13,1271.829956,31.244555,186.28999299999998,7.54,128.700027,19.846664
2011-06-14,1287.869995,31.803246,189.96000700000002,7.67,129.44937099999999,19.99527
2011-06-15,1265.420044,31.258898,185.979996,7.5,128.03753700000001,19.598999
2011-06-16,1267.640015,31.106780999999998,183.649994,7.19,128.305679,19.813637
2011-06-17,1271.5,30.638027,186.369995,7.0,129.701767,20.028292
2011-06-20,1278.359985,30.165446999999997,187.720001,6.89,130.15921,20.201662
2011-06-21,1295.52002,31.120192,194.229996,7.22,131.105698,20.441078
2011-06-22,1287.140015,30.862840999999996,191.630005,7.06,130.679825,20.350258
2011-06-23,1283.5,31.687487,194.16000400000001,7.06,131.026855,20.333748
2011-06-24,1268.449951,31.220634000000004,192.550003,6.9,130.198654,20.061316
2011-06-27,1280.099976,31.764972999999998,201.25,6.92,132.20996100000002,20.804325
2011-06-28,1296.670044,32.073025,202.350006,6.95,134.095093,21.299669
2011-06-29,1307.410034,31.956312,204.179993,6.89,134.513077,21.151066
2011-06-30,1320.640015,32.112246999999996,204.490005,6.99,135.30973799999998,21.464779
2011-07-01,1339.670044,32.838356,209.490005,7.11,137.66812099999999,21.481289
2011-07-05,1337.880005,33.428612,213.190002,7.14,138.370087,21.489548000000003
2011-07-06,1339.219971,33.651512,214.190002,7.0,140.168442,21.737215
2011-07-07,1353.219971,34.17194,216.74000499999997,7.15,139.198273,22.10047
2011-07-08,1343.800049,34.41206,218.27999900000003,6.95,139.206192,22.224301999999998
2011-07-11,1319.48999,33.865803,212.55000299999998,6.76,138.02304099999998,21.984886
2011-07-12,1313.640015,33.841885,211.229996,6.43,137.281647,21.910587
2011-07-13,1317.719971,34.250374,213.5,6.48,137.494568,21.984886
2011-07-14,1308.869995,34.226463,210.38000499999998,6.44,137.423645,21.852793
2011-07-15,1316.140015,34.910469,212.86999500000002,6.43,138.456848,22.108715
2011-07-18,1305.439941,35.760002,211.52999900000003,6.18,138.25173999999998,21.951866
2011-07-19,1326.72998,36.051773,218.059998,6.48,146.084076,22.736156
2011-07-20,1325.839966,37.013222,215.55000299999998,6.6,144.853622,22.339879999999997
2011-07-21,1343.800049,37.050537,213.210007,6.5,145.839554,22.372904000000002
2011-07-22,1345.02002,37.625481,216.520004,7.75,146.060379,22.727895999999998
2011-07-25,1337.430054,38.122944,213.49000499999997,7.63,144.89303600000002,23.041616
2011-07-26,1331.939941,38.59267,214.17999300000002,7.66,144.285721,23.181963
2011-07-27,1304.890015,37.557567999999996,222.520004,7.51,143.03951999999998,22.562784
2011-07-28,1300.670044,37.483906,223.899994,7.42,143.394424,22.884756
2011-07-29,1292.280029,37.355709000000004,222.520004,7.34,143.433899,22.620570999999998
2011-08-01,1286.939941,37.955535999999995,221.32000699999998,7.22,142.566269,22.51325
2011-08-02,1254.050049,37.205509,211.69999700000002,7.11,140.436615,22.125231
2011-08-03,1260.339966,37.555653,209.960007,7.16,141.051834,22.224301999999998
2011-08-04,1200.069946,36.101513,201.479996,6.5,135.254501,21.415243
2011-08-05,1199.380005,35.742764,202.699997,6.56,136.437653,21.200598
2011-08-08,1119.459961,33.790234000000005,193.699997,5.94,131.676651,20.209910999999998
2011-08-09,1172.530029,35.780083000000005,205.08999599999999,6.18,135.154312,21.118038000000002
2011-08-10,1120.76001,34.792809000000005,194.130005,5.85,128.76139799999999,19.97875
2011-08-11,1172.640015,35.75042,198.360001,6.17,132.08064299999998,20.796072
2011-08-12,1178.810059,36.065163,202.300003,6.21,133.245163,20.721767
2011-08-15,1204.48999,36.679344,202.949997,6.43,137.039749,21.060249
2011-08-16,1192.76001,36.39904,197.679993,6.34,135.653412,21.060251
2011-08-17,1193.890015,36.395214,195.929993,6.14,135.84350600000002,20.977173
2011-08-18,1140.650024,35.018584999999995,182.520004,5.79,129.78333999999998,20.495317
2011-08-19,1123.530029,34.060013,178.929993,5.98,124.800529,19.980238
2011-08-22,1123.819946,34.099236,177.53999299999998,6.05,125.941208,19.922079
2011-08-23,1162.349976,35.740868,193.550003,6.5,130.171494,20.536856
2011-08-24,1177.599976,35.987686,193.729996,6.34,132.104416,20.686401
2011-08-25,1159.27002,35.752334999999995,192.029999,6.37,131.169693,20.412241
2011-08-26,1176.800049,36.695609999999995,199.270004,6.49,133.989838,20.977173
2011-08-29,1210.079956,37.306915000000004,206.529999,6.83,136.746597,21.467329
2011-08-30,1212.920044,37.308819,210.919998,6.84,136.659439,21.791338
2011-08-31,1218.890015,36.815193,215.229996,6.83,136.184189,22.098726
2011-09-01,1204.420044,36.451648999999996,212.539993,6.68,134.932495,21.774723
2011-09-02,1173.969971,35.783909,210.0,6.32,132.278702,21.434103
2011-09-06,1165.23999,36.328251,216.17999300000002,6.27,130.797302,21.193178
2011-09-07,1198.619995,36.729092,219.899994,6.76,132.540131,21.600254
2011-09-08,1185.900024,36.749184,217.25999500000003,6.81,130.908249,21.783031
2011-09-09,1154.22998,36.112041,211.38999900000002,6.52,127.834549,21.38426
2011-09-12,1162.27002,36.347378000000006,216.559998,6.71,128.66632099999998,21.508871
2011-09-13,1172.869995,36.795097,219.52999900000003,6.96,129.466431,21.633488
2011-09-14,1188.680054,37.242816999999995,222.57000699999998,7.21,132.48466499999998,22.015652
2011-09-15,1209.109985,37.592957,226.77999900000003,7.34,134.742371,22.422729
2011-09-16,1216.01001,38.314285,239.30000299999998,7.2,137.039749,22.530732999999998
2011-09-19,1204.089966,39.379047,241.690002,6.92,137.15062,22.605497
2011-09-20,1202.089966,39.553158,233.25,6.74,138.410202,22.414419
2011-09-21,1166.76001,39.427834000000004,231.86999500000002,6.48,137.063477,21.591948000000002
2011-09-22,1129.560059,38.440563,223.229996,6.12,133.57794199999998,20.819326
2011-09-23,1136.430054,38.677807,223.61000099999998,6.17,134.148224,20.819326
2011-09-26,1162.949951,38.569702,229.850006,6.4,138.24382,21.135017
2011-09-27,1175.380005,38.195656,224.210007,6.49,140.778854,21.326103
2011-09-28,1151.060059,37.980404,229.710007,6.15,140.6521,21.251326000000002
2011-09-29,1160.400024,37.364315000000005,222.440002,5.31,141.935425,21.14333
2011-09-30,1131.420044,36.479411999999996,216.229996,5.08,138.52903700000002,20.678095000000003
2011-10-03,1099.22998,35.836529,211.979996,4.53,137.277374,20.379009
2011-10-04,1123.949951,35.635632,212.5,4.72,138.426041,21.051942999999998
2011-10-05,1144.030029,36.185707,219.5,4.83,140.097534,21.508871
2011-10-06,1164.969971,36.101513,221.50999500000003,4.85,143.931686,21.882721
2011-10-07,1155.459961,35.377331,224.74000499999997,4.73,144.486221,21.807951
2011-10-10,1194.890015,37.195938,231.32000699999998,4.84,147.83715800000002,22.381191
2011-10-11,1195.540039,38.294185999999996,235.479996,4.86,146.553818,22.43104
2011-10-12,1207.25,38.475952,236.809998,4.93,147.441086,22.3978
2011-10-13,1203.660034,39.072906,236.149994,4.97,147.99559,22.580578
2011-10-14,1224.579956,40.371105,246.710007,4.92,150.93460100000001,22.655345999999998
2011-10-17,1200.859985,40.17881,242.330002,4.67,147.813385,22.414419
2011-10-18,1225.380005,40.394054,243.88000499999998,4.83,141.72151200000002,22.688576
2011-10-19,1209.880005,38.134426,231.52999900000003,4.73,140.525375,22.539036
2011-10-20,1215.390015,37.817776,233.61000099999998,4.54,140.414444,22.464266000000002
2011-10-21,1238.25,37.584346999999994,234.77999900000003,4.72,143.88421599999998,22.563959
2011-10-24,1254.189941,38.818436,237.61000099999998,5.06,144.375351,22.588888
2011-10-25,1229.050049,38.05312,227.149994,4.91,142.878159,22.27319
2011-10-26,1242.0,38.323853,198.399994,5.1,144.153503,22.090418
2011-10-27,1284.589966,38.715115000000004,206.779999,5.54,147.250977,22.638725
2011-10-28,1285.089966,38.740002000000004,217.32000699999998,5.94,148.49469,22.414419
2011-10-31,1253.300049,38.723732,213.50999500000003,5.83,146.260773,22.123648
2011-11-01,1218.280029,37.932575,212.100006,5.3,143.662354,21.591948000000002
2011-11-02,1237.900024,38.018681,215.61999500000002,5.46,145.698288,21.608562
2011-11-03,1261.150024,38.560134999999995,218.289993,5.73,148.37587,22.040571
2011-11-04,1253.22998,38.289402,216.479996,5.67,147.647018,21.807951
2011-11-07,1261.119995,38.240615999999996,217.0,5.68,148.391693,22.264881
2011-11-08,1275.920044,38.86245,217.99000499999997,5.75,148.932556,22.563959
2011-11-09,1229.099976,37.814903,211.22000099999997,5.38,144.947769,21.766415
2011-11-10,1239.699951,36.852505,210.789993,5.66,145.830658,21.832874
2011-11-11,1263.849976,36.795097,217.38999900000002,5.95,149.035965,22.356266
2011-11-14,1251.780029,36.282322,218.92999300000002,5.79,149.01207,22.231648999999997
2011-11-15,1257.810059,37.197853,217.830002,5.76,150.125565,22.382317
2011-11-16,1236.910034,36.809441,211.99000499999997,5.68,148.43145800000002,21.821503
2011-11-17,1216.130005,36.10535,204.520004,5.44,147.723557,21.377876
2011-11-18,1215.650024,35.869057,197.139999,5.47,147.333847,21.176981
2011-11-21,1192.97998,35.30175,189.25,5.42,144.343262,20.925871
2011-11-22,1188.040039,36.019241,192.33999599999999,5.3,144.208054,20.750101
2011-11-23,1161.790039,35.108498,188.990005,5.05,141.535645,20.482244
2011-11-25,1158.670044,34.781326,182.399994,4.99,140.827728,20.339951
2011-11-28,1192.550049,35.981945,194.149994,5.3,144.923904,20.81706
2011-11-29,1195.189941,35.702591,188.389999,5.32,143.913773,20.79195
2011-11-30,1246.959961,36.563590999999995,192.28999299999998,5.69,149.529053,21.411354
2011-12-01,1244.579956,37.111763,197.130005,5.7,150.68238799999997,21.160242
2011-12-02,1244.280029,37.281086,196.029999,5.65,150.84935,21.110025
2011-12-05,1257.079956,37.597752,196.240005,5.76,151.787933,21.511799
2011-12-06,1258.469971,37.400673,191.990005,5.66,153.458221,21.478312
2011-12-07,1261.01001,37.222733000000005,195.320007,5.72,154.341034,21.428095000000003
2011-12-08,1234.349976,37.372921000000005,190.479996,5.47,152.37651100000002,21.260685000000002
2011-12-09,1255.189941,37.656101,193.029999,5.54,154.746674,21.511799
2011-12-12,1236.469971,37.485806,189.520004,5.3,152.853714,21.352764
2011-12-13,1225.72998,37.195938,180.509995,5.18,152.0345,21.562020999999998
2011-12-14,1211.819946,36.371307,180.21000700000002,5.07,150.10173,21.419725
2011-12-15,1215.75,36.251717,181.259995,5.04,149.115479,21.394613
2011-12-16,1219.660034,36.450699,181.259995,5.13,146.00561499999998,21.762909
2011-12-19,1205.349976,36.564545,179.330002,4.86,145.464767,21.369501
2011-12-20,1241.300049,37.878994,182.520004,5.19,148.924606,21.788025
2011-12-21,1243.719971,37.926834,174.350006,5.08,144.335327,21.562020999999998
2011-12-22,1254.0,38.127724,179.029999,5.45,144.788681,21.603876
2011-12-23,1265.329956,38.585011,177.279999,5.41,146.944168,21.788025
2011-12-27,1265.430054,38.891148,176.270004,5.38,147.103195,21.796392
2011-12-28,1249.640015,38.519012,173.889999,5.28,146.339737,21.612244
2011-12-29,1263.02002,38.756252,173.860001,5.34,148.08149699999998,21.77965
2011-12-30,1257.599976,38.744774,173.100006,5.4,146.252197,21.729425
2012-01-03,1277.060059,39.340778,179.029999,5.48,148.17698700000003,22.407425
2012-01-04,1277.300049,39.552203999999996,177.509995,5.46,147.572464,22.934759
2012-01-05,1281.060059,39.991306,177.610001,5.46,146.872559,23.169132
2012-01-06,1277.810059,40.409378000000004,182.610001,5.43,145.18635600000002,23.529055
2012-01-09,1280.699951,40.345268,178.559998,5.59,144.430771,23.219352999999998
2012-01-10,1292.079956,40.489719,179.33999599999999,5.71,144.208054,23.303057
2012-01-11,1292.47998,40.423721,178.899994,5.81,145.01139799999999,23.202606
2012-01-12,1295.5,40.312744,175.929993,5.82,143.603592,23.436981
2012-01-13,1289.089966,40.161602,178.419998,5.66,142.49804699999999,23.646238
2012-01-17,1293.670044,40.629402,181.66000400000001,5.73,143.166122,23.654606
2012-01-18,1308.040039,41.051285,189.440002,5.97,144.017181,23.629499
2012-01-19,1314.5,40.921184999999994,194.449997,6.22,143.579697,23.537423999999998
2012-01-20,1315.380005,40.208473,190.929993,6.42,149.94267299999998,24.868307
2012-01-23,1316.0,40.888649,186.08999599999999,6.52,151.103912,24.88505
2012-01-24,1314.650024,40.218994,187.0,6.53,152.654846,24.558603
2012-01-25,1326.060059,42.730225,187.800003,6.73,152.495804,24.742758
2012-01-26,1318.430054,42.536026,193.320007,6.77,151.899246,24.692529999999998
2012-01-27,1316.329956,42.789543,195.369995,6.82,151.485703,24.466534
2012-01-30,1313.01001,43.3377,192.149994,6.74,153.1082,24.784609
2012-01-31,1312.410034,43.669674,194.440002,6.71,153.187759,24.717642
2012-02-01,1324.089966,43.641921999999994,179.46000700000002,6.9,153.203674,25.018976000000002
2012-02-02,1325.540039,43.539558,181.720001,6.93,152.336746,25.069202
2012-02-03,1344.900024,43.975792,187.679993,7.08,154.014938,25.311939000000002
2012-02-06,1344.329956,44.386208,183.139999,6.92,153.362762,25.278456
2012-02-07,1347.050049,44.851151,184.190002,7.13,153.784302,25.404010999999997
2012-02-08,1349.959961,45.602119,185.479996,7.25,154.063751,25.66349
2012-02-09,1351.949951,47.179665,184.979996,7.24,154.207474,25.755566
2012-02-10,1342.640015,47.203571000000004,185.53999299999998,7.05,153.64056399999998,25.529566
2012-02-13,1351.77002,48.081790999999996,191.58999599999999,7.29,153.800262,25.596529
2012-02-14,1350.5,48.738052,191.300003,7.32,153.480865,25.487003
2012-02-15,1343.22998,47.610149,184.470001,7.3,153.504807,25.318489000000003
2012-02-16,1358.040039,48.044491,179.929993,7.59,154.119629,26.363249
2012-02-17,1361.22998,48.03587,182.5,7.42,154.43901100000002,26.329548
2012-02-21,1362.209961,49.2537,182.259995,7.28,154.415054,26.48963
2012-02-22,1357.660034,49.08054,180.580002,7.14,154.79835500000002,26.346396999999996
2012-02-23,1363.459961,49.401031,178.889999,7.29,157.784576,26.430651
2012-02-24,1365.73999,49.976936,179.130005,7.46,157.904327,26.523327000000002
2012-02-27,1367.589966,50.297424,178.529999,7.47,157.720718,26.413797
2012-02-28,1372.180054,51.220608,183.800003,7.52,158.080017,26.851923
2012-02-29,1365.680054,51.893127,179.690002,7.35,157.081955,26.742393
2012-03-01,1374.089966,52.087334000000006,180.03999299999998,7.51,157.720718,27.205793
2012-03-02,1369.630005,52.155243,179.300003,7.46,158.742737,27.028858000000003
2012-03-05,1364.329956,51.005344,180.259995,7.07,160.21991,26.792944
2012-03-06,1343.359985,50.727905,181.08999599999999,6.9,157.50511200000003,26.590733
2012-03-07,1352.630005,50.769051,183.770004,7.17,157.912354,26.826646999999998
2012-03-08,1365.910034,51.850079,187.639999,7.47,159.541245,26.969879
2012-03-09,1370.869995,52.154297,184.320007,7.58,160.187973,26.953028000000003
2012-03-12,1371.089966,52.80769300000001,183.389999,7.5,160.49136399999998,26.995157
2012-03-13,1395.949951,54.347927,184.58999599999999,7.76,162.71108999999998,27.525961
2012-03-14,1394.280029,56.402824,182.259995,7.76,163.461639,27.610215999999998
2012-03-15,1402.599976,56.018260999999995,184.429993,8.25,164.483673,27.67762
2012-03-16,1404.170044,56.019199,185.050003,8.2,164.49168400000002,27.466982
2012-03-19,1409.75,57.504902,185.520004,8.18,164.260162,27.129963
2012-03-20,1405.52002,57.96983,192.330002,8.06,163.086426,26.953028000000003
2012-03-21,1402.890015,57.638836,191.729996,8.04,163.437714,26.885621999999998
2012-03-22,1392.780029,57.336535999999995,192.399994,8.03,164.076523,26.961453999999996
2012-03-23,1397.109985,57.021793,195.03999299999998,8.09,164.068527,26.969879
2012-03-26,1416.51001,58.067417000000006,202.869995,8.24,165.897003,27.458555
2012-03-27,1412.52002,58.784907999999994,205.440002,8.19,165.425903,27.39957
2012-03-28,1405.540039,59.085312,201.16000400000001,8.08,165.51371799999998,27.121540000000003
2012-03-29,1403.280029,58.342921999999994,204.610001,8.12,166.296249,27.062565000000003
2012-03-30,1408.469971,57.35661700000001,202.509995,8.02,166.59964,27.180515000000003
2012-04-02,1419.040039,59.181931000000006,198.050003,8.2,167.254349,27.205793
2012-04-03,1413.380005,60.204613,199.66000400000001,7.98,167.27835100000001,26.9109
2012-04-04,1398.959961,59.725322999999996,193.990005,7.81,164.523621,26.295842999999998
2012-04-05,1398.079956,60.621704,194.389999,7.87,164.06051599999998,26.557034
2012-04-09,1382.199951,60.86565,191.869995,7.75,163.637375,26.203167
2012-04-10,1358.589966,60.120422,186.979996,7.53,161.553345,25.672356
2012-04-11,1368.709961,59.906113,187.970001,7.64,161.752975,25.571254999999997
2012-04-12,1387.569946,59.577976,190.690002,7.92,163.94075,26.102062
2012-04-13,1370.26001,57.90000500000001,188.46000700000002,7.73,161.92865,25.958828
2012-04-16,1369.569946,55.498794999999994,185.5,7.7,161.864716,26.18631
2012-04-17,1390.780029,58.327625,188.389999,7.94,165.64146399999998,26.48963
2012-04-18,1385.140015,58.197529,191.070007,7.97,159.796722,26.236859999999997
2012-04-19,1376.920044,56.198119999999996,191.100006,7.97,159.301651,26.127335000000002
2012-04-20,1378.530029,54.814762,189.979996,7.76,159.37351999999998,27.315325
2012-04-23,1366.939941,54.692303,188.240005,7.39,158.591003,27.062565000000003
2012-04-24,1371.969971,53.599807999999996,190.330002,7.31,159.692947,26.894046999999997
2012-04-25,1390.689941,58.356327,194.419998,7.39,162.543472,27.129963
2012-04-26,1399.97998,58.136314,195.990005,7.45,164.148376,27.054134
2012-04-27,1403.359985,57.686665000000005,226.850006,7.33,165.130463,26.944605
2012-04-30,1397.910034,55.867096,231.899994,7.36,165.346039,26.978303999999998
2012-05-01,1405.819946,55.690109,230.039993,7.59,166.08059699999998,26.969879
2012-05-02,1402.310059,56.058426000000004,230.25,7.63,166.128571,26.792944
2012-05-03,1391.569946,55.660465,229.44999700000002,7.41,165.47378500000002,26.759240999999996
2012-05-04,1369.099976,54.075279,223.99000499999997,7.18,163.677246,26.102062
2012-05-07,1369.579956,54.479942,225.16000400000001,7.18,162.687164,25.824013
2012-05-08,1363.719971,54.355568000000005,223.899994,7.03,161.548569,25.697638
2012-05-09,1354.579956,54.451232999999995,222.979996,6.86,161.34816,25.916698
2012-05-10,1357.98999,54.579418000000004,226.690002,6.78,160.843002,25.899849
2012-05-11,1353.390015,54.214946999999995,227.67999300000002,6.78,161.300018,26.253715999999997
2012-05-14,1338.349976,53.402737,222.92999300000002,6.75,159.912918,25.849293
2012-05-15,1330.660034,52.91963199999999,224.38999900000002,6.6,159.592163,25.620312
2012-05-16,1324.800049,52.241347999999995,224.059998,6.39,160.145447,25.357412
2012-05-17,1304.859985,50.714523,218.36000099999998,6.13,158.670105,25.204757999999998
2012-05-18,1295.219971,50.739395,213.850006,6.01,157.058441,24.823124
2012-05-21,1315.98999,53.69548399999999,218.11000099999998,6.3,158.56587199999998,25.230202
2012-05-22,1316.630005,53.283173,215.330002,6.16,157.81218,25.238676
2012-05-23,1318.859985,54.583275,217.27999900000003,6.08,157.25087,24.687433
2012-05-24,1320.680054,54.081974,215.24000499999997,6.02,157.226852,24.653509
2012-05-25,1317.819946,53.792103000000004,212.88999900000002,6.22,155.791595,24.645023000000002
2012-05-29,1332.420044,54.746853,214.75,6.46,157.52351399999998,25.069065
2012-05-30,1313.319946,55.406948,209.229996,6.15,155.97605900000002,24.882488000000002
2012-05-31,1310.329956,55.269192000000004,212.91000400000001,6.08,154.66902199999998,24.755281
2012-06-01,1278.040039,53.66772099999999,208.220001,5.73,151.60613999999998,24.127708
2012-06-04,1278.180054,53.983429,214.57000699999998,5.63,151.173157,24.212513
2012-06-05,1285.5,53.843765000000005,213.210007,5.83,151.702393,24.178593
2012-06-06,1315.130005,54.669357,217.63999900000002,6.02,155.543076,24.890968
2012-06-07,1314.98999,54.694237,218.80000299999998,5.76,155.903854,24.7892
2012-06-08,1325.660034,55.51695600000001,218.479996,5.91,156.465118,25.145395
2012-06-11,1308.930054,54.641617000000004,216.5,5.69,154.356369,24.509335
2012-06-12,1324.180054,55.118995999999996,216.419998,5.91,155.99203500000002,24.840088
2012-06-13,1314.880005,54.73631999999999,214.729996,5.76,154.829437,24.704391
2012-06-14,1329.099976,54.676064000000004,214.44999700000002,5.76,156.433014,24.882488000000002
2012-06-15,1342.839966,54.924778,218.350006,5.87,159.640244,25.459175
2012-06-18,1344.780029,56.039288,222.66000400000001,5.93,158.990829,25.306528
2012-06-19,1357.97998,56.195232,224.02999900000003,5.81,159.503983,26.035873000000002
2012-06-20,1355.689941,56.035472999999996,223.020004,6.06,159.383698,26.230927
2012-06-21,1325.51001,55.263435,220.57000699999998,5.72,155.06196599999998,25.560947
2012-06-22,1335.02002,55.687241,222.16000400000001,5.73,155.310532,26.035873000000002
2012-06-25,1313.719971,54.603352,220.07000699999998,5.41,154.637009,25.331966
2012-06-26,1319.98999,54.723888,225.61000099999998,5.44,153.907349,25.459175
2012-06-27,1331.849976,54.960175,225.61999500000002,5.5,154.749252,25.586389999999998
2012-06-28,1329.040039,54.438801,221.309998,5.41,153.46633899999998,25.365891
2012-06-29,1362.160034,55.868995999999996,228.350006,5.73,156.817947,25.942581
2012-07-02,1365.51001,56.684093000000004,229.32000699999998,5.75,157.018372,25.917143
2012-07-03,1374.02002,57.343227,229.52999900000003,6.03,157.09854099999998,26.086754
2012-07-05,1367.579956,58.350581999999996,227.059998,5.88,156.585403,26.035873000000002
2012-07-06,1354.680054,57.962193000000006,225.05000299999998,5.75,153.47439599999998,25.60335
2012-07-09,1352.459961,58.728485,225.05000299999998,5.62,152.079208,25.442217000000003
2012-07-10,1341.469971,58.185085,219.5,4.99,149.345078,25.221718
2012-07-11,1341.449951,57.823471,218.36999500000002,4.89,148.535233,24.848568
2012-07-12,1334.76001,57.294437,215.36000099999998,4.88,146.803299,24.280354
2012-07-13,1356.780029,57.875130000000006,218.38999900000002,4.9,149.144623,24.924894000000002
2012-07-16,1353.640015,58.060726,216.00999500000003,4.83,148.16636699999998,24.967299
2012-07-17,1363.670044,58.063602,216.92999300000002,4.87,147.25233500000002,25.153873
2012-07-18,1372.780029,57.998535,217.47000099999997,4.89,150.940628,25.823853
2012-07-19,1376.51001,58.769611,226.169998,4.86,156.625473,26.010429000000002
2012-07-20,1362.660034,57.811035,228.289993,4.22,154.308258,25.543982999999997
2012-07-23,1350.52002,57.766068000000004,226.00999500000003,4.15,153.009323,24.831604000000002
2012-07-24,1338.310059,57.487686,223.039993,4.06,152.616455,24.721354
2012-07-25,1337.890015,55.00515,217.05000299999998,4.01,153.209778,24.449972
2012-07-26,1360.02002,54.996548,220.00999500000003,4.04,155.510941,24.729832000000002
2012-07-27,1385.969971,55.979977000000005,237.32000699999998,4.09,157.467407,25.238676
2012-07-30,1385.300049,56.924209999999995,236.08999599999999,4.1,157.699905,25.136909
2012-07-31,1379.319946,58.429028,233.30000299999998,4.06,157.138657,24.992739
2012-08-01,1375.319946,58.051155,232.08999599999999,4.05,156.497177,24.941854
2012-08-02,1365.0,58.144913,230.809998,3.97,155.91188,24.755281
2012-08-03,1390.98999,58.901623,234.97000099999997,4.09,159.175278,25.230202
2012-08-06,1394.22998,59.556927,233.99000499999997,4.01,159.367676,25.399818
2012-08-07,1401.349976,59.400063,236.559998,4.02,160.305756,25.66272
2012-08-08,1402.219971,59.299603000000005,234.38000499999998,4.4,160.26556399999998,25.722084
2012-08-09,1402.800049,61.21474499999999,234.059998,4.37,159.77436799999998,25.866255
2012-08-10,1405.869995,61.31041,232.75,4.34,160.474884,25.798414
2012-08-13,1404.109985,62.128941000000005,232.440002,4.26,160.249374,25.772966
2012-08-14,1403.930054,62.295586,233.190002,4.12,159.669647,25.721748
2012-08-15,1405.530029,62.210777,237.419998,4.19,159.758255,25.781504
2012-08-16,1415.51001,62.754169,241.55000299999998,4.17,161.723007,26.276651
2012-08-17,1418.160034,63.914894,241.169998,4.1,162.028976,26.379087
2012-08-20,1418.130005,65.595337,240.350006,4.09,161.44923400000002,26.2425
2012-08-21,1413.170044,64.698898,239.44999700000002,4.07,159.959564,26.293718
2012-08-22,1413.48999,65.96219599999999,243.100006,4.01,158.832214,26.071764
2012-08-23,1402.079956,65.346809,241.19999700000002,3.9,157.58410600000002,25.832727
2012-08-24,1411.130005,65.404999,245.74000499999997,3.94,159.250946,26.08884
2012-08-27,1410.439941,66.633759,243.919998,3.85,157.576065,26.199818
2012-08-28,1409.300049,66.54699699999999,246.11000099999998,3.79,156.91575600000002,26.148592
2012-08-29,1410.48999,66.415825,247.11999500000002,3.77,157.084869,26.165663000000002
2012-08-30,1399.47998,65.469116,246.22000099999997,3.7,155.70791599999998,25.883945
2012-08-31,1406.579956,65.604202,248.270004,3.72,156.899643,26.310793
2012-09-04,1404.939941,66.563766,247.88000499999998,3.64,156.649994,25.943704999999998
2012-09-05,1403.439941,66.096298,246.22000099999997,3.51,157.052658,25.943704999999998
2012-09-06,1432.119995,66.691956,251.38000499999998,3.66,160.321915,26.763247999999997
2012-09-07,1437.920044,67.103195,259.140015,3.45,160.643967,26.421776
2012-09-10,1429.079956,65.357651,257.089996,3.47,161.811569,26.225428000000004
2012-09-11,1433.560059,65.14563000000001,255.669998,3.75,163.679749,26.285177
2012-09-12,1436.560059,66.052933,255.63000499999998,3.89,164.082367,26.276651
2012-09-13,1459.98999,67.35367600000001,260.23999,3.92,166.167938,26.413233
2012-09-14,1465.77002,68.172195,261.269989,3.9,166.530258,26.643738
2012-09-17,1461.189941,69.010452,258.0,4.01,166.804016,26.643738
2012-09-18,1459.319946,69.220528,258.75,3.62,166.739655,26.618123999999998
2012-09-19,1461.050049,69.23925,261.679993,3.66,166.224274,26.507134999999998
2012-09-20,1460.26001,68.903931,260.809998,3.59,166.022919,26.848615999999996
2012-09-21,1460.150024,69.041031,257.47000099999997,3.6,165.861908,26.626661
2012-09-24,1456.890015,68.123886,254.80000299999998,3.46,165.30629,26.276651
2012-09-25,1441.589966,66.422737,252.460007,3.28,165.056625,25.943704999999998
2012-09-26,1433.319946,65.59828900000001,249.669998,3.32,164.26753200000002,25.755894
2012-09-27,1447.150024,67.18995699999999,256.589996,3.43,165.805557,25.747356
2012-09-28,1440.670044,65.787643,254.32000699999998,3.37,167.045593,25.405874
2012-10-01,1444.48999,65.027298,252.00999500000003,3.28,169.477402,25.175380999999998
2012-10-02,1445.75,65.216637,250.600006,3.27,168.970154,25.320513000000002
2012-10-03,1450.98999,66.216614,255.919998,3.12,169.509628,25.491249
2012-10-04,1461.400024,65.758041,260.47000099999997,3.22,169.412994,25.636377
2012-10-05,1460.930054,64.35668199999999,258.51001,3.22,169.57402,25.482712
2012-10-08,1455.880005,62.934639000000004,259.059998,3.19,168.954041,25.422953
2012-10-09,1441.47998,62.705837,250.960007,3.25,167.480408,24.996107000000002
